run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
3;2026-05-09 22:49:17;sistema_arthur;3;Busca de reviews de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.07225989572112519;166.0672;12;cache quente
3;2026-05-09 22:49:17;sistema_arthur;4;Busca de produtos similares;Lookup Simples;tuplas por milissegundos;tp/ms;17.211763442246657;0.2905;5;cache quente
3;2026-05-09 22:49:17;sistema_arthur;5;Busca de categorias de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;6.638585462005401;0.3013;2;cache quente
3;2026-05-09 22:49:17;sistema_arthur;6;Busca de reviews positivos de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.05870361769986191;187.3820;11;cache quente
3;2026-05-09 22:49:17;sistema_arthur;7;Busca de reviews úteis de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.005885761004635698;169.9016;1;cache quente
3;2026-05-09 22:49:17;sistema_arthur;8;Busca de informações resumidas do produto;Lookup Simples;tuplas por milissegundos;tp/ms;3.140003324901364;0.3185;1;cache quente
3;2026-05-09 22:49:17;sistema_arthur;9;Produtos com sales rank alto;Filtros;tuplas por milissegundos;tp/ms;362.7116805374883;29.2546;10611;cache quente
3;2026-05-09 22:49:18;sistema_arthur;10;Produtos com muitos downloads;Filtros;tuplas por milissegundos;tp/ms;16.287951833485923;27.5664;449;cache quente
3;2026-05-09 22:49:18;sistema_arthur;11;Reviews com alta utilidade;Filtros;tuplas por milissegundos;tp/ms;231.06061502166193;166.4368;38457;cache quente
3;2026-05-09 22:49:18;sistema_arthur;12;Reviews negativos com muitos votos;Filtros;tuplas por milissegundos;tp/ms;777.0292174864436;206.3771;160361;cache quente
3;2026-05-09 22:49:18;sistema_arthur;13;Produtos do grupo Book;Filtros;tuplas por milissegundos;tp/ms;1761.2527535993675;223.4552;393561;cache quente
3;2026-05-09 22:49:18;sistema_arthur;14;Categorias raiz;Filtros;tuplas por milissegundos;tp/ms;0.9615173884633001;30.1607;29;cache quente
3;2026-05-09 22:49:18;sistema_arthur;15;Reviews recentes;Filtros;tuplas por milissegundos;tp/ms;1127.7377030674174;287.2264;323916;cache quente
3;2026-05-09 22:49:18;sistema_arthur;16;Produtos sem downloads;Filtros;tuplas por milissegundos;tp/ms;0.0;39.0475;0;cache quente
3;2026-05-09 22:49:18;sistema_arthur;17;Produto e identificador interno;Joins;tuplas por milissegundos;tp/ms;2.036904645978638;0.4909;1;cache quente
3;2026-05-09 22:49:19;sistema_arthur;18;Produto e reviews associados;Joins;tuplas por milissegundos;tp/ms;0.07519146284058817;159.5926;12;cache quente
3;2026-05-09 22:49:19;sistema_arthur;19;Produto e categorias associadas;Joins;tuplas por milissegundos;tp/ms;3.980875878203793;0.5024;2;cache quente
3;2026-05-09 22:49:19;sistema_arthur;20;Produtos similares detalhados;Joins;tuplas por milissegundos;tp/ms;11.890889312921292;0.4205;5;cache quente
3;2026-05-09 22:49:24;sistema_arthur;21;Reviews e dados do produto;Joins;tuplas por milissegundos;tp/ms;1375.089943189411;5521.9981;7593244;cache quente
3;2026-05-09 22:49:25;sistema_arthur;22;Produto com categorias e reviews;Joins;tuplas por milissegundos;tp/ms;0.035193421556698065;681.9456;24;cache quente
