run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
2;2026-05-10 13:00:29;sistema_arthur;36;Quantidade de produtos por categoria;Group By;tuplas por milissegundos;tp/ms;84.17054306971342;298.0259;25085;cache quente
2;2026-05-10 13:00:29;sistema_arthur;37;Top 20 produtos mais baixados;Order By;tuplas por milissegundos;tp/ms;0.4900887634081276;40.8089;20;cache quente
2;2026-05-10 13:00:29;sistema_arthur;38;Top 30 reviews mais úteis;Order By;tuplas por milissegundos;tp/ms;0.0762232305951259;393.5808;30;cache quente
2;2026-05-10 13:00:32;sistema_arthur;39;Produtos acima da média global de avaliações;Subquery;tuplas por milissegundos;tp/ms;102.49234679810536;2517.2611;258000;cache quente
2;2026-05-10 13:00:34;sistema_arthur;40;Produtos com mais reviews que a média;Subquery;tuplas por milissegundos;tp/ms;22.89671778153245;2887.5318;66115;cache quente
3;2026-05-10 13:00:34;sistema_arthur;1;Busca básica de produto por ASIN;Lookup Simples;tuplas por milissegundos;tp/ms;0.19424793030506726;5.1481;1;cache quente
3;2026-05-10 13:00:34;sistema_arthur;2;Busca do identificador interno do produto;Lookup Simples;tuplas por milissegundos;tp/ms;2.320643287622836;0.4309;1;cache quente
3;2026-05-10 13:00:35;sistema_arthur;3;Busca de reviews de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.07436751221000756;161.3608;12;cache quente
3;2026-05-10 13:00:35;sistema_arthur;4;Busca de produtos similares;Lookup Simples;tuplas por milissegundos;tp/ms;17.15236440285952;0.2915;5;cache quente
3;2026-05-10 13:00:35;sistema_arthur;5;Busca de categorias de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;7.2278358294817275;0.2767;2;cache quente
3;2026-05-10 13:00:35;sistema_arthur;6;Busca de reviews positivos de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.060799730022305744;180.9219;11;cache quente
3;2026-05-10 13:00:35;sistema_arthur;7;Busca de reviews úteis de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.0062500262892027265;159.9993;1;cache quente
3;2026-05-10 13:00:35;sistema_arthur;8;Busca de informações resumidas do produto;Lookup Simples;tuplas por milissegundos;tp/ms;3.024089900558029;0.3307;1;cache quente
